t1,f1.s11m,f1.s21m,f1.s11a,f1.s21a,t2,f2.s11m,f2.s21m,f2.s11a,f2.s21a
9.6282,0,0,0,0,7.7922,0,0,0,0
9.6306,0,0,0,0,7.7941,0,0,0,0
9.633,0,0,0,0,7.7961,0,0,0,0
9.6354,0,0,0,0,7.798,0,0,0,0
9.6378,0,0,0,0,7.7999,0,0,0,0
9.6401,0,0,0,0,7.8018,0,0,0,0
9.6425,0,0,0,0,7.8038,0,0,0,0
9.6449,0,0,0,0,7.8057,0,0,0,0
9.6473,0,0,0,0,7.8076,0,0,0,0
9.6497,0,0,0,0,7.8096,0,0,0,0
9.6521,0,0,0,0,7.8115,0,0,0,0
9.6545,0,0,0,0,7.8134,0,0,0,0
9.6569,0,0,0,0,7.8154,0,0,0,0
9.6592,0,0,0,0,7.8173,0,0,0,0
9.6616,0,0,0,0,7.8192,0,0,0,0
9.664,0,0,0,0,7.8212,0,0,0,0
9.6664,0,0,0,0,7.8231,0,0,0,0
9.6688,0,0,0,0,7.825,0,0,0,0
9.6712,0,0,0,0,7.827,0,0,0,0
9.6736,0,0,0,0,7.8289,0,0,0,0
9.6759,0,0,0,0,7.8308,0,0,0,0
9.6783,0,0,0,0,7.8328,0,0,0,0
9.6807,0,0,0,0,7.8347,0,0,0,0
9.6831,0,0,0,0,7.8366,0,0,0,0
9.6855,0,0,0,0,7.8386,0,0,0,0
9.6879,0,0,0,0,7.8405,0,0,0,0
9.6903,0,0,0,0,7.8424,0,0,0,0
9.6927,0,0,0,0,7.8444,0,0,0,0
9.695,0,0,0,0,7.8463,0,0,0,0
9.6974,0,0,0,0,7.8482,0,0,0,0
9.6998,0,0,0,0,7.8502,0,0,0,0
9.7022,0,0,0,0,7.8521,0,0,0,0
9.7046,0,0,0,0,7.854,0,0,0,0
9.707,0,0,0,0,7.8559,0,0,0,0
9.7094,0,0,0,0,7.8579,0,0,0,0
9.7118,0,0,0,0,7.8598,0,0,0,0
9.7141,0,0,0,0,7.8617,0,0,0,0
9.7165,0,0,0,0,7.8637,0,0,0,0
9.7189,0,0,0,0,7.8656,0,0,0,0
9.7213,0,0,0,0,7.8675,0,0,0,0
9.7237,0,0,0,0,7.8695,0,0,0,0
9.7261,0,0,0,0,7.8714,0,0,0,0
9.7285,0,0,0,0,7.8733,0,0,0,0
9.7309,0,0,0,0,7.8753,0,0,0,0
9.7332,0,0,0,0,7.8772,0,0,0,0
9.7356,0,0,0,0,7.8791,0,0,0,0
9.738,0,0,0,0,7.8811,0,0,0,0
9.7404,0,0,0,0,7.883,0,0,0,0
9.7428,0,0,0,0,7.8849,0,0,0,0
9.7452,0,0,0,0,7.8869,0,0,0,0
9.7476,0,0,0,0,7.8888,0,0,0,0
9.75,0,0,0,0,7.8907,0,0,0,0
9.7523,0,0,0,0,7.8927,0,0,0,0
9.7547,0,0,0,0,7.8946,0,0,0,0
9.7571,0,0,0,0,7.8965,0,0,0,0
9.7595,0,0,0,0,7.8985,0,0,0,0
9.7619,0,0,0,0,7.9004,0,0,0,0
9.7643,0,0,0,0,7.9023,0,0,0,0
9.7667,0,0,0,0,7.9043,0,0,0,0
9.7691,0,0,0,0,7.9062,0,0,0,0
9.7714,0,0,0,0,7.9081,0,0,0,0
9.7738,0,0,0,0,7.91,0,0,0,0
9.7762,0,0,0,0,7.912,0,0,0,0
9.7786,0,0,0,0,7.9139,0,0,0,0
9.781,0,0,0,0,7.9158,0,0,0,0
9.7834,0,0,0,0,7.9178,0,0,0,0
9.7858,0,0,0,0,7.9197,0,0,0,0
9.7882,0,0,0,0,7.9216,0,0,0,0
9.7905,0,0,0,0,7.9236,0,0,0,0
9.7929,0,0,0,0,7.9255,0,0,0,0
9.7953,0,0,0,0,7.9274,0,0,0,0
9.7977,0,0,0,0,7.9294,0,0,0,0
9.8001,0,0,0,0,7.9313,0,0,0,0
9.8025,0,0,0,0,7.9332,0,0,0,0
9.8049,0,0,0,0,7.9352,0,0,0,0
9.8073,0,0,0,0,7.9371,0,0,0,0
9.8096,0,0,0,0,7.939,0,0,0,0
9.812,0,0,0,0,7.941,0,0,0,0
9.8144,0,0,0,0,7.9429,0,0,0,0
9.8168,0,0,0,0,7.9448,0,0,0,0
9.8192,0,0,0,0,7.9468,0,0,0,0
9.8216,0,0,0,0,7.9487,0,0,0,0
9.824,0,0,0,0,7.9506,0,0,0,0
9.8264,0,0,0,0,7.9526,0,0,0,0
9.8287,0,0,0,0,7.9545,0,0,0,0
9.8311,0,0,0,0,7.9564,0,0,0,0
9.8335,0,0,0,0,7.9584,0,0,0,0
9.8359,0,0,0,0,7.9603,0,0,0,0
9.8383,0,0,0,0,7.9622,0,0,0,0
9.8407,0,0,0,0,7.9641,0,0,0,0
9.8431,0,0,0,0,7.9661,0,0,0,0
9.8455,0,0,0,0,7.968,0,0,0,0
9.8478,0,0,0,0,7.9699,0,0,0,0
9.8502,0,0,0,0,7.9719,0,0,0,0
9.8526,0,0,0,0,7.9738,0,0,0,0
9.855,0,0,0,0,7.9757,0,0,0,0
9.8574,0,0,0,0,7.9777,0,0,0,0
9.8598,0,0,0,0,7.9796,0,0,0,0
9.8622,0,0,0,0,7.9815,0,0,0,0
9.8646,0,0,0,0,7.9835,0,0,0,0
9.8669,0,0,0,0,7.9854,0,0,0,0
9.8693,0,0,0,0,7.9873,0,0,0,0
9.8717,0,0,0,0,7.9893,0,0,0,0
9.8741,0,0,0,0,7.9912,0,0,0,0
9.8765,0,0,0,0,7.9931,0,0,0,0
9.8789,0,0,0,0,7.9951,0,0,0,0
9.8813,0,0,0,0,7.997,0,0,0,0
9.8836,0,0,0,0,7.9989,0,0,0,0
9.886,0,0,0,0,8.0009,0,0,0,0
9.8884,0,0,0,0,8.0028,0,0,0,0
9.8908,0,0,0,0,8.0047,0,0,0,0
9.8932,0,0,0,0,8.0067,0,0,0,0
9.8956,0,0,0,0,8.0086,0,0,0,0
9.898,0,0,0,0,8.0105,0,0,0,0
9.9004,0,0,0,0,8.0124,0,0,0,0
9.9027,0,0,0,0,8.0144,0,0,0,0
9.9051,0,0,0,0,8.0163,0,0,0,0
9.9075,0,0,0,0,8.0182,0,0,0,0
9.9099,0,0,0,0,8.0202,0,0,0,0
9.9123,0,0,0,0,8.0221,0,0,0,0
9.9147,0,0,0,0,8.024,0,0,0,0
9.9171,0,0,0,0,8.026,0,0,0,0
9.9195,0,0,0,0,8.0279,0,0,0,0
9.9218,0,0,0,0,8.0298,0,0,0,0
9.9242,0,0,0,0,8.0318,0,0,0,0
9.9266,0,0,0,0,8.0337,0,0,0,0
9.929,0,0,0,0,8.0356,0,0,0,0
9.9314,0,0,0,0,8.0376,0,0,0,0
9.9338,0,0,0,0,8.0395,0,0,0,0
9.9362,0,0,0,0,8.0414,0,0,0,0
9.9386,0,0,0,0,8.0434,0,0,0,0
9.9409,0,0,0,0,8.0453,0,0,0,0
9.9433,0,0,0,0,8.0472,0,0,0,0
9.9457,0,0,0,0,8.0492,0,0,0,0
9.9481,0,0,0,0,8.0511,0,0,0,0
9.9505,0,0,0,0,8.053,0,0,0,0
9.9529,0,0,0,0,8.055,0,0,0,0
9.9553,0,0,0,0,8.0569,0,0,0,0
9.9577,0,0,0,0,8.0588,0,0,0,0
9.96,0,0,0,0,8.0608,0,0,0,0
9.9624,0,0,0,0,8.0627,0,0,0,0
9.9648,0,0,0,0,8.0646,0,0,0,0
9.9672,0,0,0,0,8.0665,0,0,0,0
9.9696,0,0,0,0,8.0685,0,0,0,0
9.972,0,0,0,0,8.0704,0,0,0,0
9.9744,0,0,0,0,8.0723,0,0,0,0
9.9768,0,0,0,0,8.0743,0,0,0,0
9.9791,0,0,0,0,8.0762,0,0,0,0
9.9815,0,0,0,0,8.0781,0,0,0,0
9.9839,0,0,0,0,8.0801,0,0,0,0
9.9863,0,0,0,0,8.082,0,0,0,0
9.9887,0,0,0,0,8.0839,0,0,0,0
9.9911,0,0,0,0,8.0859,0,0,0,0
9.9935,0,0,0,0,8.0878,0,0,0,0
9.9959,0,0,0,0,8.0897,0,0,0,0
9.9982,0,0,0,0,8.0917,0,0,0,0
10.001,0,0,0,0,8.0936,0,0,0,0
10.003,0,0,0,0,8.0955,0,0,0,0
10.005,0,0,0,0,8.0975,0,0,0,0
10.008,0,0,0,0,8.0994,0,0,0,0
10.01,0,0,0,0,8.1013,0,0,0,0
10.013,0,0,0,0,8.1033,0,0,0,0
10.015,0,0,0,0,8.1052,0,0,0,0
10.017,0,0,0,0,8.1071,0,0,0,0
10.02,0,0,0,0,8.1091,0,0,0,0
10.022,0,0,0,0,8.111,0,0,0,0
10.025,0,0,0,0,8.1129,0,0,0,0
10.027,0,0,0,0,8.1149,0,0,0,0
10.029,0,0,0,0,8.1168,0,0,0,0
10.032,0,0,0,0,8.1187,0,0,0,0
10.034,0,0,0,0,8.1206,0,0,0,0
10.036,0,0,0,0,8.1226,0,0,0,0
10.039,0,0,0,0,8.1245,0,0,0,0
10.041,0,0,0,0,8.1264,0,0,0,0
10.044,0,0,0,0,8.1284,0,0,0,0
10.046,0,0,0,0,8.1303,0,0,0,0
10.048,0,0,0,0,8.1322,0,0,0,0
10.051,0,0,0,0,8.1342,0,0,0,0
10.053,0,0,0,0,8.1361,0,0,0,0
10.056,0,0,0,0,8.138,0,0,0,0
10.058,0,0,0,0,8.14,0,0,0,0
10.06,0,0,0,0,8.1419,0,0,0,0
10.063,0,0,0,0,8.1438,0,0,0,0
10.065,0,0,0,0,8.1458,0,0,0,0
10.067,0,0,0,0,8.1477,0,0,0,0
10.07,0,0,0,0,8.1496,0,0,0,0
10.072,0,0,0,0,8.1516,0,0,0,0
10.075,0,0,0,0,8.1535,0,0,0,0
10.077,0,0,0,0,8.1554,0,0,0,0
10.079,0,0,0,0,8.1574,0,0,0,0
10.082,0,0,0,0,8.1593,0,0,0,0
10.084,0,0,0,0,8.1612,0,0,0,0
10.087,0,0,0,0,8.1632,0,0,0,0
10.089,0,0,0,0,8.1651,0,0,0,0
10.091,0,0,0,0,8.167,0,0,0,0
10.094,0,0,0,0,8.169,0,0,0,0
10.096,0,0,0,0,8.1709,0,0,0,0
10.099,0,0,0,0,8.1728,0,0,0,0
10.101,0,0,0,0,8.1747,0,0,0,0
10.103,0,0,0,0,8.1767,0,0,0,0
10.106,0,0,0,0,8.1786,0,0,0,0
10.108,0,0,0,0,8.1805,0,0,0,0
10.11,0,0,0,0,8.1825,0,0,0,0
10.113,0,0,0,0,8.1844,0,0,0,0
10.115,0,0,0,0,8.1863,0,0,0,0
10.118,0,0,0,0,8.1883,0,0,0,0
10.12,0,0,0,0,8.1902,0,0,0,0
10.122,0,0,0,0,8.1921,0,0,0,0
10.125,0,0,0,0,8.1941,0,0,0,0
10.127,0,0,0,0,8.196,0,0,0,0
10.13,0,0,0,0,8.1979,0,0,0,0
10.132,0,0,0,0,8.1999,0,0,0,0
10.134,0,0,0,0,8.2018,0,0,0,0
10.137,0,0,0,0,8.2037,0,0,0,0
10.139,0,0,0,0,8.2057,0,0,0,0
10.141,0,0,0,0,8.2076,0,0,0,0
10.144,0,0,0,0,8.2095,0,0,0,0
10.146,0,0,0,0,8.2115,0,0,0,0
10.149,0,0,0,0,8.2134,0,0,0,0
10.151,0,0,0,0,8.2153,0,0,0,0
10.153,0,0,0,0,8.2173,0,0,0,0
10.156,0,0,0,0,8.2192,0,0,0,0
10.158,0,0,0,0,8.2211,0,0,0,0
10.161,0,0,0,0,8.223,0,0,0,0
10.163,0,0,0,0,8.225,0,0,0,0
10.165,0,0,0,0,8.2269,0,0,0,0
10.168,0,0,0,0,8.2288,0,0,0,0
10.17,0,0,0,0,8.2308,0,0,0,0
10.173,0,0,0,0,8.2327,0,0,0,0
10.175,0,0,0,0,8.2346,0,0,0,0
10.177,0,0,0,0,8.2366,0,0,0,0
10.18,0,0,0,0,8.2385,0,0,0,0
10.182,0,0,0,0,8.2404,0,0,0,0
10.184,0,0,0,0,8.2424,0,0,0,0
10.187,0,0,0,0,8.2443,0,0,0,0
10.189,0,0,0,0,8.2462,0,0,0,0
10.192,0,0,0,0,8.2482,0,0,0,0
10.194,0,0,0,0,8.2501,0,0,0,0
10.196,0,0,0,0,8.252,0,0,0,0
10.199,0,0,0,0,8.254,0,0,0,0
10.201,0,0,0,0,8.2559,0,0,0,0
10.204,0,0,0,0,8.2578,0,0,0,0
10.206,0,0,0,0,8.2598,0,0,0,0
10.208,0,0,0,0,8.2617,0,0,0,0
10.211,0,0,0,0,8.2636,0,0,0,0
10.213,0,0,0,0,8.2656,0,0,0,0
10.215,0,0,0,0,8.2675,0,0,0,0
10.218,0,0,0,0,8.2694,0,0,0,0
10.22,0,0,0,0,8.2714,0,0,0,0
10.223,0,0,0,0,8.2733,0,0,0,0
10.225,0,0,0,0,8.2752,0,0,0,0
10.227,0,0,0,0,8.2771,0,0,0,0
10.23,0,0,0,0,8.2791,0,0,0,0
10.232,0,0,0,0,8.281,0,0,0,0
10.235,0,0,0,0,8.2829,0,0,0,0
10.237,0,0,0,0,8.2849,0,0,0,0
10.239,0,0,0,0,8.2868,0,0,0,0
10.242,0,0,0,0,8.2887,0,0,0,0
10.244,0,0,0,0,8.2907,0,0,0,0
10.247,0,0,0,0,8.2926,0,0,0,0
10.249,0,0,0,0,8.2945,0,0,0,0
10.251,0,0,0,0,8.2965,0,0,0,0
10.254,0,0,0,0,8.2984,0,0,0,0
10.256,0,0,0,0,8.3003,0,0,0,0
10.258,0,0,0,0,8.3023,0,0,0,0
10.261,0,0,0,0,8.3042,0,0,0,0
10.263,0,0,0,0,8.3061,0,0,0,0
10.266,0,0,0,0,8.3081,0,0,0,0
10.268,0,0,0,0,8.31,0,0,0,0
10.27,0,0,0,0,8.3119,0,0,0,0
10.273,0,0,0,0,8.3139,0,0,0,0
10.275,0,0,0,0,8.3158,0,0,0,0
10.278,0,0,0,0,8.3177,0,0,0,0
10.28,0,0,0,0,8.3197,0,0,0,0
10.282,0,0,0,0,8.3216,0,0,0,0
10.285,0,0,0,0,8.3235,0,0,0,0
10.287,0,0,0,0,8.3255,0,0,0,0
10.289,0,0,0,0,8.3274,0,0,0,0
10.292,0,0,0,0,8.3293,0,0,0,0
10.294,0,0,0,0,8.3312,0,0,0,0
10.297,0,0,0,0,8.3332,0,0,0,0
10.299,0,0,0,0,8.3351,0,0,0,0
10.301,0,0,0,0,8.337,0,0,0,0
10.304,0,0,0,0,8.339,0,0,0,0
10.306,0,0,0,0,8.3409,0,0,0,0
10.309,0,0,0,0,8.3428,0,0,0,0
10.311,0,0,0,0,8.3448,0,0,0,0
10.313,0,0,0,0,8.3467,0,0,0,0
10.316,0,0,0,0,8.3486,0,0,0,0
10.318,0,0,0,0,8.3506,0,0,0,0
10.321,0,0,0,0,8.3525,0,0,0,0
10.323,0,0,0,0,8.3544,0,0,0,0
10.325,0,0,0,0,8.3564,0,0,0,0
10.328,0,0,0,0,8.3583,0,0,0,0
10.33,0,0,0,0,8.3602,0,0,0,0
10.332,0,0,0,0,8.3622,0,0,0,0
10.335,0,0,0,0,8.3641,0,0,0,0
10.337,0,0,0,0,8.366,0,0,0,0
10.34,0,0,0,0,8.368,0,0,0,0
10.342,0,0,0,0,8.3699,0,0,0,0
10.344,0,0,0,0,8.3718,0,0,0,0
10.347,0,0,0,0,8.3738,0,0,0,0
10.349,0,0,0,0,8.3757,0,0,0,0
10.352,0,0,0,0,8.3776,0,0,0,0
10.354,0,0,0,0,8.3795,0,0,0,0
10.356,0,0,0,0,8.3815,0,0,0,0
10.359,0,0,0,0,8.3834,0,0,0,0
10.361,0,0,0,0,8.3853,0,0,0,0
10.364,0,0,0,0,8.3873,0,0,0,0
10.366,0,0,0,0,8.3892,0,0,0,0
10.368,0,0,0,0,8.3911,0,0,0,0
10.371,0,0,0,0,8.3931,0,0,0,0
10.373,0,0,0,0,8.395,0,0,0,0
10.375,0,0,0,0,8.3969,0,0,0,0
10.378,0,0,0,0,8.3989,0,0,0,0
10.38,0,0,0,0,8.4008,0,0,0,0
10.383,0,0,0,0,8.4027,0,0,0,0
10.385,0,0,0,0,8.4047,0,0,0,0
10.387,0,0,0,0,8.4066,0,0,0,0
10.39,0,0,0,0,8.4085,0,0,0,0
10.392,0,0,0,0,8.4105,0,0,0,0
10.395,0,0,0,0,8.4124,0,0,0,0
10.397,0,0,0,0,8.4143,0,0,0,0
10.399,0,0,0,0,8.4163,0,0,0,0
10.402,0,0,0,0,8.4182,0,0,0,0
10.404,0,0,0,0,8.4201,0,0,0,0
10.406,0,0,0,0,8.4221,0,0,0,0
10.409,0,0,0,0,8.424,0,0,0,0
10.411,0,0,0,0,8.4259,0,0,0,0
10.414,0,0,0,0,8.4279,0,0,0,0
10.416,0,0,0,0,8.4298,0,0,0,0
10.418,0,0,0,0,8.4317,0,0,0,0
10.421,0,0,0,0,8.4336,0,0,0,0
10.423,0,0,0,0,8.4356,0,0,0,0
10.426,0,0,0,0,8.4375,0,0,0,0
10.428,0,0,0,0,8.4394,0,0,0,0
10.43,0,0,0,0,8.4414,0,0,0,0
10.433,0,0,0,0,8.4433,0,0,0,0
10.435,0,0,0,0,8.4452,0,0,0,0
10.438,0,0,0,0,8.4472,0,0,0,0
10.44,0,0,0,0,8.4491,0,0,0,0
10.442,0,0,0,0,8.451,0,0,0,0
10.445,0,0,0,0,8.453,0,0,0,0
10.447,0,0,0,0,8.4549,0,0,0,0
10.449,0,0,0,0,8.4568,0,0,0,0
10.452,0,0,0,0,8.4588,0,0,0,0
10.454,0,0,0,0,8.4607,0,0,0,0
10.457,0,0,0,0,8.4626,0,0,0,0
10.459,0,0,0,0,8.4646,0,0,0,0
10.461,0,0,0,0,8.4665,0,0,0,0
10.464,0,0,0,0,8.4684,0,0,0,0
10.466,0,0,0,0,8.4704,0,0,0,0
10.469,0,0,0,0,8.4723,0,0,0,0
10.471,0,0,0,0,8.4742,0,0,0,0
10.473,0,0,0,0,8.4762,0,0,0,0
10.476,0,0,0,0,8.4781,0,0,0,0
10.478,0,0,0,0,8.48,0,0,0,0
10.48,0,0,0,0,8.482,0,0,0,0
10.483,0,0,0,0,8.4839,0,0,0,0
10.485,0,0,0,0,8.4858,0,0,0,0
10.488,0,0,0,0,8.4877,0,0,0,0
10.49,0,0,0,0,8.4897,0,0,0,0
10.492,0,0,0,0,8.4916,0,0,0,0
10.495,0,0,0,0,8.4935,0,0,0,0
10.497,0,0,0,0,8.4955,0,0,0,0
10.5,0,0,0,0,8.4974,0,0,0,0
10.502,0,0,0,0,8.4993,0,0,0,0
10.504,0,0,0,0,8.5013,0,0,0,0
10.507,0,0,0,0,8.5032,0,0,0,0
10.509,0,0,0,0,8.5051,0,0,0,0
10.512,0,0,0,0,8.5071,0,0,0,0
10.514,0,0,0,0,8.509,0,0,0,0
10.516,0,0,0,0,8.5109,0,0,0,0
10.519,0,0,0,0,8.5129,0,0,0,0
10.521,0,0,0,0,8.5148,0,0,0,0
10.523,0,0,0,0,8.5167,0,0,0,0
10.526,0,0,0,0,8.5187,0,0,0,0
10.528,0,0,0,0,8.5206,0,0,0,0
10.531,0,0,0,0,8.5225,0,0,0,0
10.533,0,0,0,0,8.5245,0,0,0,0
10.535,0,0,0,0,8.5264,0,0,0,0
10.538,0,0,0,0,8.5283,0,0,0,0
10.54,0,0,0,0,8.5303,0,0,0,0
10.543,0,0,0,0,8.5322,0,0,0,0
10.545,0,0,0,0,8.5341,0,0,0,0
10.547,0,0,0,0,8.536,0,0,0,0
10.55,0,0,0,0,8.538,0,0,0,0
10.552,0,0,0,0,8.5399,0,0,0,0
10.554,0,0,0,0,8.5418,0,0,0,0
10.557,0,0,0,0,8.5438,0,0,0,0
10.559,0,0,0,0,8.5457,0,0,0,0
10.562,0,0,0,0,8.5476,0,0,0,0
10.564,0,0,0,0,8.5496,0,0,0,0
10.566,0,0,0,0,8.5515,0,0,0,0
10.569,0,0,0,0,8.5534,0,0,0,0
10.571,0,0,0,0,8.5554,0,0,0,0
10.574,0,0,0,0,8.5573,0,0,0,0
10.576,0,0,0,0,8.5592,0,0,0,0
10.578,0,0,0,0,8.5612,0,0,0,0
10.581,0,0,0,0,8.5631,0,0,0,0
10.583,0,0,0,0,8.565,0,0,0,0
10.586,0,0,0,0,8.567,0,0,0,0
10.588,0,0,0,0,8.5689,0,0,0,0
10.59,0,0,0,0,8.5708,0,0,0,0
10.593,0,0,0,0,8.5728,0,0,0,0
10.595,0,0,0,0,8.5747,0,0,0,0
10.597,0,0,0,0,8.5766,0,0,0,0
10.6,0,0,0,0,8.5786,0,0,0,0
10.602,0,0,0,0,8.5805,0,0,0,0
10.605,0,0,0,0,8.5824,0,0,0,0
10.607,0,0,0,0,8.5844,0,0,0,0
10.609,0,0,0,0,8.5863,0,0,0,0
10.612,0,0,0,0,8.5882,0,0,0,0
10.614,0,0,0,0,8.5901,0,0,0,0
10.617,0,0,0,0,8.5921,0,0,0,0
10.619,0,0,0,0,8.594,0,0,0,0
10.621,0,0,0,0,8.5959,0,0,0,0
10.624,0,0,0,0,8.5979,0,0,0,0
10.626,0,0,0,0,8.5998,0,0,0,0
10.629,0,0,0,0,8.6017,0,0,0,0
10.631,0,0,0,0,8.6037,0,0,0,0
10.633,0,0,0,0,8.6056,0,0,0,0
10.636,0,0,0,0,8.6075,0,0,0,0
10.638,0,0,0,0,8.6095,0,0,0,0
10.64,0,0,0,0,8.6114,0,0,0,0
10.643,0,0,0,0,8.6133,0,0,0,0
10.645,0,0,0,0,8.6153,0,0,0,0
10.648,0,0,0,0,8.6172,0,0,0,0
10.65,0,0,0,0,8.6191,0,0,0,0
10.652,0,0,0,0,8.6211,0,0,0,0
10.655,0,0,0,0,8.623,0,0,0,0
10.657,0,0,0,0,8.6249,0,0,0,0
10.66,0,0,0,0,8.6269,0,0,0,0
10.662,0,0,0,0,8.6288,0,0,0,0
10.664,0,0,0,0,8.6307,0,0,0,0
10.667,0,0,0,0,8.6327,0,0,0,0
10.669,0,0,0,0,8.6346,0,0,0,0
10.671,0,0,0,0,8.6365,0,0,0,0
10.674,0,0,0,0,8.6385,0,0,0,0
10.676,0,0,0,0,8.6404,0,0,0,0
10.679,0,0,0,0,8.6423,0,0,0,0
10.681,0,0,0,0,8.6442,0,0,0,0
10.683,0,0,0,0,8.6462,0,0,0,0
10.686,0,0,0,0,8.6481,0,0,0,0
10.688,0,0,0,0,8.65,0,0,0,0
10.691,0,0,0,0,8.652,0,0,0,0
10.693,0,0,0,0,8.6539,0,0,0,0
10.695,0,0,0,0,8.6558,0,0,0,0
10.698,0,0,0,0,8.6578,0,0,0,0
10.7,0,0,0,0,8.6597,0,0,0,0
10.703,0,0,0,0,8.6616,0,0,0,0
10.705,0,0,0,0,8.6636,0,0,0,0
10.707,0,0,0,0,8.6655,0,0,0,0
10.71,0,0,0,0,8.6674,0,0,0,0
10.712,0,0,0,0,8.6694,0,0,0,0
10.714,0,0,0,0,8.6713,0,0,0,0
10.717,0,0,0,0,8.6732,0,0,0,0
10.719,0,0,0,0,8.6752,0,0,0,0
10.722,0,0,0,0,8.6771,0,0,0,0
10.724,0,0,0,0,8.679,0,0,0,0
10.726,0,0,0,0,8.681,0,0,0,0
10.729,0,0,0,0,8.6829,0,0,0,0
10.731,0,0,0,0,8.6848,0,0,0,0
10.734,0,0,0,0,8.6868,0,0,0,0
10.736,0,0,0,0,8.6887,0,0,0,0
10.738,0,0,0,0,8.6906,0,0,0,0
10.741,0,0,0,0,8.6926,0,0,0,0
10.743,0,0,0,0,8.6945,0,0,0,0
10.745,0,0,0,0,8.6964,0,0,0,0
10.748,0,0,0,0,8.6983,0,0,0,0
10.75,0,0,0,0,8.7003,0,0,0,0
10.753,0,0,0,0,8.7022,0,0,0,0
10.755,0,0,0,0,8.7041,0,0,0,0
10.757,0,0,0,0,8.7061,0,0,0,0
10.76,0,0,0,0,8.708,0,0,0,0
10.762,0,0,0,0,8.7099,0,0,0,0
10.765,0,0,0,0,8.7119,0,0,0,0
10.767,0,0,0,0,8.7138,0,0,0,0
10.769,0,0,0,0,8.7157,0,0,0,0
10.772,0,0,0,0,8.7177,0,0,0,0
10.774,0,0,0,0,8.7196,0,0,0,0
10.777,0,0,0,0,8.7215,0,0,0,0
10.779,0,0,0,0,8.7235,0,0,0,0
10.781,0,0,0,0,8.7254,0,0,0,0
10.784,0,0,0,0,8.7273,0,0,0,0
10.786,0,0,0,0,8.7293,0,0,0,0
10.788,0,0,0,0,8.7312,0,0,0,0
10.791,0,0,0,0,8.7331,0,0,0,0
10.793,0,0,0,0,8.7351,0,0,0,0
10.796,0,0,0,0,8.737,0,0,0,0
10.798,0,0,0,0,8.7389,0,0,0,0
10.8,0,0,0,0,8.7409,0,0,0,0
10.803,0,0,0,0,8.7428,0,0,0,0
10.805,0,0,0,0,8.7447,0,0,0,0
10.808,0,0,0,0,8.7466,0,0,0,0
10.81,0,0,0,0,8.7486,0,0,0,0
10.812,0,0,0,0,8.7505,0,0,0,0
10.815,0,0,0,0,8.7524,0,0,0,0
10.817,0,0,0,0,8.7544,0,0,0,0
10.819,0,0,0,0,8.7563,0,0,0,0
10.822,0,0,0,0,8.7582,0,0,0,0
10.824,0,0,0,0,8.7602,0,0,0,0
10.827,0,0,0,0,8.7621,0,0,0,0
10.829,0,0,0,0,8.764,0,0,0,0
10.831,0,0,0,0,8.766,0,0,0,0
10.834,0,0,0,0,8.7679,0,0,0,0
10.836,0,0,0,0,8.7698,0,0,0,0
10.839,0,0,0,0,8.7718,0,0,0,0
10.841,0,0,0,0,8.7737,0,0,0,0
10.843,0,0,0,0,8.7756,0,0,0,0
10.846,0,0,0,0,8.7776,0,0,0,0
10.848,0,0,0,0,8.7795,0,0,0,0
10.851,0,0,0,0,8.7814,0,0,0,0
10.853,0,0,0,0,8.7834,0,0,0,0
10.855,0,0,0,0,8.7853,0,0,0,0
10.858,0,0,0,0,8.7872,0,0,0,0
10.86,0,0,0,0,8.7892,0,0,0,0
10.862,0,0,0,0,8.7911,0,0,0,0
10.865,0,0,0,0,8.793,0,0,0,0
10.867,0,0,0,0,8.795,0,0,0,0
10.87,0,0,0,0,8.7969,0,0,0,0
10.872,0,0,0,0,8.7988,0,0,0,0
10.874,0,0,0,0,8.8007,0,0,0,0
10.877,0,0,0,0,8.8027,0,0,0,0
10.879,0,0,0,0,8.8046,0,0,0,0
10.882,0,0,0,0,8.8065,0,0,0,0
10.884,0,0,0,0,8.8085,0,0,0,0
10.886,0,0,0,0,8.8104,0,0,0,0
10.889,0,0,0,0,8.8123,0,0,0,0
10.891,0,0,0,0,8.8143,0,0,0,0
10.894,0,0,0,0,8.8162,0,0,0,0
10.896,0,0,0,0,8.8181,0,0,0,0
10.898,0,0,0,0,8.8201,0,0,0,0
10.901,0,0,0,0,8.822,0,0,0,0
10.903,0,0,0,0,8.8239,0,0,0,0
10.905,0,0,0,0,8.8259,0,0,0,0
10.908,0,0,0,0,8.8278,0,0,0,0
10.91,0,0,0,0,8.8297,0,0,0,0
10.913,0,0,0,0,8.8317,0,0,0,0
10.915,0,0,0,0,8.8336,0,0,0,0
10.917,0,0,0,0,8.8355,0,0,0,0
10.92,0,0,0,0,8.8375,0,0,0,0
10.922,0,0,0,0,8.8394,0,0,0,0
10.925,0,0,0,0,8.8413,0,0,0,0
10.927,0,0,0,0,8.8433,0,0,0,0
10.929,0,0,0,0,8.8452,0,0,0,0
10.932,0,0,0,0,8.8471,0,0,0,0
10.934,0,0,0,0,8.8491,0,0,0,0
10.936,0,0,0,0,8.851,0,0,0,0
10.939,0,0,0,0,8.8529,0,0,0,0
10.941,0,0,0,0,8.8548,0,0,0,0
10.944,0,0,0,0,8.8568,0,0,0,0
10.946,0,0,0,0,8.8587,0,0,0,0
10.948,0,0,0,0,8.8606,0,0,0,0
